"from","to","weight"
"Nat Pavasant","Masayuki Numao",2
"Mohammad Sadegh Zahedi","Maseud Rahgozar",2
"Maseud Rahgozar","Ricardo Campos 0001",2
"Pasan Karunaratne","Masud Moshtaghi",2
"Masud Moshtaghi","Shanika Karunasekera",2
"Masud Moshtaghi","Trevor Cohn",2
"Saman P. Amarasinghe","Matei Zaharia",2
"Vladimir Kiriansky","Matei Zaharia",2
"Yunming Zhang","Matei Zaharia",2
"Matheus Lima Diniz Araújo","Michaël Aupetit",2
"Matheus Lima Diniz Araújo","Yelena Mejova",2
"Mathew J. Evans","Steven Pawson",2
"Mathias Rav","Svend C. Svendsen",2
"Matin Pirouz","Maxwell Jay",2
"Matin Pirouz","Michael Ferra",2
"Matin Pirouz","Richard Huang",2
"Matin Pirouz","Robin Hill",2
"Matin Pirouz","Sahan Paliskara",2
"Shahab Tayeb","Matin Pirouz",6
"Matin Pirouz","Shahram Latifi",6
"Matin Pirouz","Stone Li",2
"Matin Pirouz","Theresa Sager",2
"Matin Pirouz","Tiffany Zhan",2
"Matthew Goldman","Matt Taddy",2
"Mengting Wan","Matt Taddy",2
"Matteo Venanzi","Nicola Cancedda",2
"Matteo Venanzi","Piotr Grudzien",2
"Matteo Venanzi","Roy Rosemarin",2
"Mengting Wan","Matthew Goldman",2
"Matthew Malloy","Paul Barford",2
"Prasad Venkatachar","Matthew Sheard",2
"Matthew Sheard","Ramnath Sai Sagar",2
"Ravikanth Durgavajhala","Matthew Sheard",2
"Stewart Tate","Matthew Sheard",2
"Matthias Hagen","Payam Adineh",2
"Matthias Renz","Matthias Schubert",2
"Tobias Emrich","Matthias Renz",2
"Ugur Demiryurek","Matthias Renz",2
"Ying Lu 0004","Matthias Renz",2
"Tobias Emrich","Matthias Schubert",2
"Ugur Demiryurek","Matthias Schubert",2
"Ying Lu 0004","Matthias Schubert",2
"Mauri Kaipainen","Olli Pitkänen",2
"Mauri Kaipainen","Perspicamus Ab",2
"Maurizio Montagnuolo","Nicolo Bidotti",2
"Maurizio Montagnuolo","Paolo Platter",2
"Maurizio Patrignani","Riccardo Torlone",2
"Maximilien Danisch","Mauro Sozio",2
"T.-H. Hubert Chan","Mauro Sozio",2
"Max Ferguson","Ronay Ak",2
"Max Ferguson","Yung-Tsun Tina Lee",2
"Prabhakar Krishnamurthy","Maxim Sviridenko",2
"Ruggiero Cavallo","Maxim Sviridenko",2
"Nina Hubig","Maximilian E. Schüle",2
"Maximilian E. Schüle","Thomas Neumann 0001",2
"Maximilien Danisch","T.-H. Hubert Chan",2
"Richard Huang","Maxwell Jay",2
"Maxwell Jay","Sahan Paliskara",2
"Shahab Tayeb","Maxwell Jay",2
"Maxwell Jay","Shahram Latifi",2
"Maya Abtahian","Philip Ding",2
"Ruihua Song","Maya Abtahian",2
"Tianran Hu","Maya Abtahian",2
"Maya Abtahian","Xing Xie 0001",2
"Maya Ekron","Tova Milo",2
"Mayank Kejriwal","Pedro A. Szekely",2
"Mayank Singh 0001","Pawan Goyal",2
"Mayank Singh 0001","Rajdeep Sarkar",2
"Mayank Singh 0001","Soumen Chakrabarti",2
"Mayank Vachher","Megha Arora",2
"Mayank Vachher","Niharika Sachdeva",2
"Mayank Vachher","Ponnurangam Kumaraguru",2
"Varun Bharadhwaj","Mayank Vachher",2
"Mayanka Jha","Namrata Walanj",2
"Richard Marciano","Mayanka Jha",2
"Riss Hardcastle","Mayanka Jha",2
"Sandra Laib","Mayanka Jha",2
"Tricia Glaser","Mayanka Jha",2
"Waleed Falak","Mayanka Jha",2
"William Underwood","Mayanka Jha",2
"Yun Huang","Mayanka Jha",2
"Zeynep Diker","Mayanka Jha",2
"Md Farhadur Rahman","Nick Koudas",2
"Md. S. Q. Zulkar Nine","Tevfik Kosar",2
"Md. S. Q. Zulkar Nine","Xiangyu Wang",2
"Md. S. Q. Zulkar Nine","Ziyun Huang",2
"Md. Saddam Hossain Mukta","Mohammed Eunus Ali",2
"Md. Wasi-ur-Rahman","Nusrat Sharmin Islam",2
"Md. Wasi-ur-Rahman","Xiaoyi Lu",2
"Sejeong Kwon","Meeyoung Cha",2
"Yu-i Ha","Meeyoung Cha",2
"Qingyun Liu","Megan McQueen",2
"Megan McQueen","Scott Counts",2
"Shiliang Tang","Megan McQueen",2
"Megha Arora","Niharika Sachdeva",2
"Megha Arora","Ponnurangam Kumaraguru",2
"Varun Bharadhwaj","Megha Arora",2
"Mehdi Assefi","Peggy L. Peissig",2
"Pantelis P. Analytis","Mehdi Moussaïd",2
"Mehdi Moussaïd","Thorsten Joachims",2
"Mohammad A. Tayebi","Mehdi Shirmaleki",2
"Uwe Glässer","Mehdi Shirmaleki",2
"Zahra Zohrevand","Mehdi Shirmaleki",2
"Mehmet Ulvi Simsek","Suat Özdemir",2
"Mehmet Yigit Yildirim","Scott Alcorn",2
"Si Zhang","Mehmet Yigit Yildirim",2
"Seyyed Abbas Hosseini","Mehrdad Farajtabar",2
"Mehrnaz Najafi","Philip S. Yu",2
"Meike Klettke","Stefanie Scherzinger",2
"Meike Klettke","Uta Störl",2
"Meike Zehlike","Mohamed Megahed",2
"Meike Zehlike","Ricardo Baeza-Yates",2
"Meike Zehlike","Sara Hajian",2
"Shuchu Han","Meizhu Liu",2
"Meizhu Liu","Steven Skiena",2
"Yifan Hu","Meizhu Liu",2
"Shifu Hou","Melih Abdulhayoglu",2
"Yanfang Ye","Melih Abdulhayoglu",2
"Yangqiu Song","Melih Abdulhayoglu",2
"Melissa Ailem","Mohamed Nadif",2
"Meng-Fen Chiang","Wang-Chien Lee",2
"Meng Hu","Yongxin Shen",2
"Meng Hu","Zhixu Li",2
"Peng Cui 0001","Meng Jiang 0001",2
"Meng Jiang 0001","Shiqiang Yang",2
"Meng Jiang 0001","Taylor Cassidy",2
"Meng Jiang 0001","Timothy P. Hanratty",2
"Meng Jiang 0001","Xiang Ren 0001",2
"Meng Pang","Risheng Liu",2
"Meng Pang","Yiu-ming Cheung",2
"Meng Qu","Ming Zhang 0004",2
"Meng Qu","Tarek F. Abdelzaher",2
"Wenqi He","Meng Qu",2
"Meng Qu","Xiang Ren 0001",6
"Zeqiu Wu","Meng Qu",2
"Sai Wu","Mengdan Zhang",2
"Mengdi Zhang","Vibha Sinha",2
"Zhe Liu 0002","Mengdi Zhang",2
"Mengwei Xu","Xuanzhe Liu",2
"Mengwei Xu","Yun Ma 0002",2
"Mengwei Xu","Yunxin Liu",2
"Mengxiao Zhu","Shuai Ma 0001",2
"Mengxiong Liu","Quan Yuan 0001",2
"Mengxiong Liu","Tim Hanratty",2
"Mengxiong Liu","Zhengchao Liu",2
"Mengying Sun","Paul Thompson 0001",2
"Qi Wang","Mengying Sun",2
"Mengying Sun","Shuiwang Ji",2
"Meredith Ringel Morris","Ryen W. White",2
"Qizhen Zhang 0001","Meryem Essaidi",2
"Meryem Essaidi","Shivani Agarwal 0001",2
"Tengyuan Ye","Meryem Essaidi",2
"Meryem Essaidi","Vincent Liu",2
"Mi-Yen Yeh","Tei-Wei Kuo",2
"Mi Zhang 0001","Shao-Yuan Li",2
"Mi Zhang 0001","Xiaotie Chen",2
"Mi Zhang 0001","Zhi-Hua Zhou",2
"Miao Chen","Michael Natkovich",2
"Nirupama Appiktala","Miao Chen",2
"Russell Chen","Miao Chen",2
"Xiangqun Chen","Miao Zhang",2
"Yao Guo 0001","Miao Zhang",2
"Zhe Liu","Miao Zhang",2
"Miao Zhao","Minyi Guo",2
"Wenjie Li 0002","Miao Zhao",2
"Yu Lei 0004","Miao Zhao",2
"Ziyu Lu","Miao Zhao",2
"Yelena Mejova","Michaël Aupetit",2
"Ronald D. Hagan","Michael A. Langston",2
"Ramachandran Muralidhar","Michael A. Schappert",2
"Theodore G. van Kessel","Michael A. Schappert",2
"Michael A. Schuh","Rafal A. Angryk",2
"Renee Frank","Michael Aebig",2
"Srishty Saha","Michael Aebig",2
"Milivoj Simeonovski","Michael Backes 0001",2
"Zakir Durumeric","Michael Bailey",2
"Zane Ma","Michael Bailey",2
"Michael Bendersky","Mingyang Zhang 0001",2
"Michael Bendersky","Xuanhui Wang",2
"Shahab Tayeb","Michael Ferra",2
"Michael Ferra","Shahram Latifi",2
"Michael Ferra","Theresa Sager",2
"Michael Fischer 0010","Monica S. Lam",2
"Rakesh Ramesh","Michael Fischer 0010",2
"Silei Xu","Michael Fischer 0010",2
"Patrick Pantel","Michael Gamon",2
"Yu Su 0001","Michael Gamon",2
"Ranjeet Devarakonda","Michael Giansiracusa",2
"Michael P. Brundage","Michael Hoffman",2
"Michael Hoffmann 0007","Ricardo Usbeck",2
"Thurston Sexton","Michael Hoffman",2
"Michael J. Brim","Sangeetha B. Srinivasa",2
"Sarp Oral","Michael J. Brim",2
"Richard Wesley","Michael J. Cafarella",2
"Sasha Dadiomov","Michael J. Cafarella",2
"Zhe Chen","Michael J. Cafarella",2
"Pouria Pirzadeh","Michael J. Carey 0001",2
"Michael J. Carey 0001","Till Westmann",2
"Oznur Alkan","Michael J. Muller",2
"Michael Krishnan","Satyanarayana Reddy Janga",2
"Michael Krishnan","Sergey Tolkachov",2
"Michael Krishnan","Yongbo Zeng",2
"Michael L. Rilee","Yu Pan",2
"Michael Mercier","Olivier Richard",2
"Michael Mercier","Yiannis Georgiou",2
"Santiago Villasenor","Michael N. Gubanov",2
"Sean Soderman","Michael N. Gubanov",4
"Steven Ortiz","Michael N. Gubanov",2
"Tom Nguyen","Michael N. Gubanov",2
"Nirupama Appiktala","Michael Natkovich",2
"Michael Nelson","Sridhar Radhakrishnan",2
"Thurston Sexton","Michael P. Brundage",2
"Michael Peran","Rachel Rosenfeld",2
"Richard P. Vinci","Michael Pires",2
"Trevor Verdonik","Michael Pires",2
"Michael Pires","Wojciech Z. Misiolek",2
"Michael R. Wyatt II","Michela Taufer",2
"Paula Olaya","Michael R. Wyatt II",2
"Michael R. Wyatt II","Rodrigo Vargas",2
"Thomas Kitson","Michael R. Wyatt II",2
"Niloufar Salehi","Michael S. Bernstein",2
"Yiqi Chen","Michael S. Bernstein",2
"Zhiyuan Lin 0001","Michael S. Bernstein",2
"Shanqing Cai","Michael Salib",2
"Valentin Dalibard","Michael Schaarschmidt",2
"Mike Colagrosso","Michael Smith 0024",2
"Michael Smith 0024","Reuben Kan",2
"Sandeep Tata","Michael Smith 0024",2
"Richard W. Vuduc","Michael Thompson",2
"Thomas Davidson","Michael W. Macy",2
"Qiming Huang","Michael Zhu",2
"Thomas P. Parnell","Michail Vlachos",2
"Vasileios Vasileiadis","Michail Vlachos",2
"Michalis Diamantaris","Panagiotis Papadopoulos",2
"Michalis Diamantaris","Sotiris Ioannidis",2
"Michalis Diamantaris","Thanasis Petsas",2
"Michalis Papakostas","Theodoros Giannakopoulos",2
"Paula Olaya","Michela Taufer",2
"Rodrigo Vargas","Michela Taufer",2
"Thomas Kitson","Michela Taufer",2
"Nicola Perra","Michele Tizzoni",2
"Qian Zhang 0016","Michele Tizzoni",2
"Mickael Figueredo","Nélio Cacho",2
"Mihai Avram 0002","Robert Henschel",2
"Mihai Avram 0002","Shaojuan Zhu",2
"Mihai Avram 0002","Tom Zahniser",2
"Mrinal Kanti Das","Mihir Kale",2
"Samik Datta","Mihir Kale",2
"Mihir Kale","Vivek Mehta",2
"Mijung Kim","Roshan Dathathri",2
"Mike Colagrosso","Reuben Kan",2
"Sandeep Tata","Mike Colagrosso",2
"Yin Lou","Mikhail Obukhov",2
"Ognjen Savkovic","Mikhail Roshchin",4
"Rafael Peñaloza","Mikhail Roshchin",2
"Sebastian Brandt 0001","Mikhail Roshchin",2
"Mikhail Roshchin","Thomas A. Runkler",2
"Rishabh Mehrotra","Milad Shokouhi",2
"Zitao Liu","Milos Hauskrecht",2
"Milton Halem","Tim Finin",2
"Panote Siriaraya","Mimpei Morishita",2
"Mimpei Morishita","Reyn Y. Nakamoto",2
"Mimpei Morishita","Shinsuke Nakajima",2
"Mimpei Morishita","Yoichi Inagaki",2
"Yuriko Yamaguchi","Mimpei Morishita",2
"Tse-Yu Pan","Min-Chun Hu 0001",2
"Wan-Lun Tsai","Min-Chun Hu 0001",2
"Yi-Zhu Dai","Min-Chun Hu 0001",2
"Wang Zhan","Min-Ling Zhang",2
"Min Chi","Muge Capan",2
"Yuan Zhang","Min Chi",2
"Min Hong Yun","Songtao He",2
"Min Li","Ramakrishnan Kannan",2
"Seung-Hwan Lim","Min Li",2
"Wei Xu","Min Yang 0007",2
"Wei Zhao","Min Yang 0007",2
"Min Yang 0007","Yabing Feng",2
"Yixin Xu","Min Yang 0007",2
"Min Yang 0007","Yu Qiao 0001",2
"Min Yang 0007","Yueting Zhuang",2
"Yutong Wang","Min Yang 0007",2
"Min Yang 0007","Zhou Zhao",4
"Min Zhang 0006","Shaoping Ma",6
"Min Zhang 0006","Weizhi Ma",2
"Xiao Lin 0002","Min Zhang 0006",2
"Min Zhang 0006","Xin Li 0016",2
"Min Zhang 0006","Yiqun Liu 0001",6
"Min Zhang 0006","Yongfeng Zhang",2
"Yuli Liu","Min Zhang 0006",2
"Yi-Fan Chu","Ming-Feng Tsai",2
"Wang-Chien Lee","Ming-Syan Chen",2
"Parikshit Shah","Ming Yang",2
"Ming Yang","Rohit Chandra",2
"Ming Yang","Sachidanand Alle",2
"Ming Zeng","Ole J. Mengshoel",2
"Ming Zeng","Tong Yu 0001",2
"Ming Zeng","Xiao Wang",2
"Xiang Ren 0001","Ming Zhang 0004",2
"Yangqiu Song","Ming Zhang 0004",2
"Yizhou Sun","Ming Zhang 0004",2
"Xinjiang Lu","Mingfei Teng",2
"Yanchi Liu","Mingfei Teng",2
"Yanjie Fu","Mingfei Teng",2
"Minggang Wang","Ruijin Du",2
"Xu Hu","Minghui Qiu",2
"Minglai Shao","Shuai Zhang",2
"Minglai Shao","Xunxun Chen",2
"Xuanhui Wang","Mingyang Zhang 0001",2
"Shinichirou Yamada","Mingyi Sun",2
"Mingyi Sun","Taketo Kawamura",2
"Yasuko Kawahata","Mingyi Sun",2
"Yukari Moriyama","Mingyi Sun",2
"Minh C. Phan","Siu Cheung Hui",2
"Minh C. Phan","Yi Tay",4
"Minh X. Hoang","Xiang Wu",2
"Minh X. Hoang","Xuan-Hong Dang",2
"Minh X. Hoang","Zhenyu Yan 0001",2
"Nesreen K. Ahmed","Minlan Yu",2
"Nick G. Duffield","Minlan Yu",2
"Yunhong Xu","Minlan Yu",2
"Mir Tafseer Nayeem","Yllias Chali",2
"Riccardo Guidotti","Mirco Nanni",2
"Mohamed Yahya","Mirek Riedewald",2
"Miriam Cha","Youngjune Gwon",2
"Mitsuki Murase","Reiji Suzuki",2
"Mitsuki Murase","Takaya Arita",2
"Mohamed F. Ghalwash","Ping Zhang 0016",2
"Mohamed F. Ghalwash","Ying Li",2
"Mohammed Elshambakey","Mohamed Khalefa",2
"Mohamed Khalefa","Shannon Schlueter",2
"Mohamed Khalefa","Sreyasee Das Bhattacharjee",2
"Mohamed Khalefa","Wenwen Dou",2
"Mohamed Khalefa","William J. Tolone",2
"Mohamed Megahed","Ricardo Baeza-Yates",2
"Sara Hajian","Mohamed Megahed",2
"Scott Sanner","Mohamed Reda Bouadjenek",2
"Zahra Iman","Mohamed Reda Bouadjenek",2
"Uwe Glässer","Mohammad A. Tayebi",2
"Zahra Zohrevand","Mohammad A. Tayebi",2
"Naeemul Hassan","Mohammad Al Hasan",2
"Nesreen K. Ahmed","Mohammad Al Hasan",2
"Shafiq R. Joty","Mohammad Al Hasan",2
"Tanay Kumar Saha","Mohammad Al Hasan",2
"Vachik S. Dave","Mohammad Al Hasan",4
"Mohammad Hossein Namaki","Peng Lin",4
"Mohammad Hossein Namaki","Qi Song",2
"Mohammad Hossein Namaki","Tingjian Ge",2
"Mohammad Hossein Namaki","Yinghui Wu",4
"Mohammad M. Ghassemi","Roger G. Mark",2
"Mohammad M. Ghassemi","Tuka Alhanai",2
"Mohammad M. Ghassemi","Willow Jarvis",2
"Yang Gao 0027","Mohammad M. Masud",2
"Yifan Li","Mohammad M. Masud",2
"Santiago R. Balseiro","Mohammad Mahdian",2
"Mohammad Mahdian","Vahab S. Mirrokni",2
"Prakruthi Karuna","Mohammad Rana",2
"Mohammad Sadegh Zahedi","Ricardo Campos 0001",2
"Mohammad Taha Bahadori","Walter F. Stewart",2
"Mohammed Elshambakey","Shannon Schlueter",2
"Mohammed Elshambakey","Sreyasee Das Bhattacharjee",2
"Mohammed Elshambakey","Wenwen Dou",2
"Mohammed Elshambakey","William J. Tolone",2
"Yu Chen 0022","Mohammed J. Zaki",2
"Mohammed Korayem","Shannon Quinn",2
"Walid Shalaby","Mohammed Korayem",2
"Mohammed Korayem","Wlodek Zadrozny",2
"Mohan Krishnamoorthy","William Z. Bernstein",2
"Thibaut Thonet","Mohand Boughanem",2
"Mohiuddin Solaimani","Patrick T. Brandt",2
"Phanindra Jalla","Mohiuddin Solaimani",2
"Mohiuddin Solaimani","Sayeed Salam",2
"Mohiuddin Solaimani","Vito D'Orazio",2
"Yan Liang","Mohiuddin Solaimani",2
"Shouq Sadah","Moloud Shahbazi",2
"Moloud Shahbazi","Vagelis Hristidis",2
"Wee-Yong Lim","Mong-Li Lee",2
"Mong-Li Lee","Wynne Hsu",2
"Rakesh Ramesh","Monica S. Lam",2
"Silei Xu","Monica S. Lam",2
"Tiziana Catarci","Monica Scannapieco",2
"Monica Wachowicz","Sangwhan Cha",2
"Moninder Singh","Vijay Iyengar",2
"Trishala Neeraj","Mor Naaman",2
"Xiao Ma","Mor Naaman",2
"Paul G. Flikkema","Morgan Vigil-Hayes",2
"Norman Meuschke","Moritz Schubotz",2
"Moritz Schubotz","Tomás Skopal",2
"Sergei Vassilvitskii","Morteza Zadimoghaddam",2
"Silvio Lattanzi","Morteza Zadimoghaddam",2
"Mostafa Dehghani 0001","Pascal Fleury",2
"Mostafa Dehghani 0001","Sascha Rothe",2
"Salima Benbernou","Mourad Ouziri",2
"Mrinal Kanti Das","Samik Datta",2
"Mrinal Kanti Das","Vivek Mehta",2
"Raghu K. Ganti","Mudhakar Srivatsa",4
"Shaohan Hu","Mudhakar Srivatsa",2
"Mudhakar Srivatsa","Shen Li",2
"Shiyu Chang","Mudhakar Srivatsa",2
"Shuochao Yao","Mudhakar Srivatsa",2
"Mudhakar Srivatsa","Tarek F. Abdelzaher",2
"Yiran Zhao","Mudhakar Srivatsa",2
"Yuan Zhang","Muge Capan",2
"Muhammad Aamir Saleem","Rohit Kumar 0002",2
"Muhammad Aamir Saleem","Toon Calders",2
"Muhammad Aamir Saleem","Torben Bach Pedersen",2
"Muhammad Aamir Saleem","Xike Xie",2
"Muhammad Anis Uddin Nasir","Sarunas Girdzijauskas",2
"Muhammad Imran 0002","Prasenjit Mitra",2
"Shafiq R. Joty","Muhammad Imran 0002",2
"Muhammad Shahzad 0001","Steve Uhlig",2
"Tong Yang 0003","Muhammad Shahzad 0001",2
"Muhammad Shahzad 0001","Xiaoming Li 0001",2
"Muhan Zhang","Yixin Chen",2
"Mukul Gupta","Pradeep Kumar 0001",2
"Mukul Gupta","Rajhans Mishra",2
"Stevie Chancellor","Munmun De Choudhury",2
"Murali Krishna Teja","Richie Frost",2
"Murali Krishna Teja","Xin Yu",2
"Ozlem Yavanoglu","Murat Aydos",2
"Murat Kotsoev","Traian Marius Truta",2
"Murat Mustafa Tunç","Rong Wen",2
"Murat Mustafa Tunç","Wenjing Yan",2
"Ping Zhong","Murtadha H. M. Ahmed",2
"Qun Chen 0001","Murtadha H. M. Ahmed",2
"Yanyan Wang","Murtadha H. M. Ahmed",2
"Zhanhuai Li","Murtadha H. M. Ahmed",2
"Mustafa Camurcu","Yusuf Aytar",2
"Mustafa Ispir","Neoklis Polyzotis",2
"Noah Fiedel","Mustafa Ispir",2
"Mustafa Ispir","Philipp Tucker",2
"Salem Haykal","Mustafa Ispir",2
"Mustafa Ispir","Steven Euijong Whang",2
"Mustafa Ispir","Sudip Roy 0002",2
"Mustafa Ispir","Sukriti Ramesh",2
"Mustafa Ispir","Vihan Jain",2
"Mustafa Ispir","Xin Zhang",2
"Mustafa Ispir","Yuan Tang",2
"Zakaria Haque","Mustafa Ispir",4
"Mustafa Parlaktuna","Nagendrababu Vanamala",2
"Zaineb Chelly Dagdia","Mustapha Lebbah",2
"Myeong Lee","Richard Marciano",2
"Myeong Lee","Shiyun Chen",2
"Myeong Lee","Yuheng Zhang",2
"Patrick T. Cable II","Nabil Schear",2
"Thomas Moyer","Nabil Schear",2
"Wajih Ul Hassan","Nabil Schear",2
"Nadiya Straton","Raghava Rao Mukkamala",4
"Nadiya Straton","Ravi Vatrapu",4
"Shafiq R. Joty","Naeemul Hassan",2
"Tanay Kumar Saha","Naeemul Hassan",2
"Paul Jones 0001","Nagiza F. Samatova",2
"Richard Marciano","Namrata Walanj",2
"Riss Hardcastle","Namrata Walanj",2
"Sandra Laib","Namrata Walanj",2
"Tricia Glaser","Namrata Walanj",2
"Waleed Falak","Namrata Walanj",2
"William Underwood","Namrata Walanj",2
"Yun Huang","Namrata Walanj",2
"Zeynep Diker","Namrata Walanj",2
"Nan Cao","Norbou Buchler",2
"Scott Freitas","Nan Cao",2
"Si Zhang","Nan Cao",2
"Nan Cao","Yinglong Xia",2
"Yong Wang 0021","Nan Cao",2
"Nan Du","Philip S. Yu",2
"Nan Du","Wei Fan 0001",2
"Nan Du","Yaliang Li",2
"Nan Xu","Wenji Mao",2
"Petros Zerfos","Nancy Greco",2
"Vadim Sheinin","Nancy Greco",2
"Youngho Kim","Nancy Greco",2
"Naomi Simumba","Naohiko Kohtake",2
"Suguru Okami","Naohiko Kohtake",2
"Naoki Mizusawa","Saneyasu Yamaguchi",2
"Naomi Simumba","Suguru Okami",2
"Yasue Kishino","Naonori Ueda",2
"Yoshinari Shirai","Naonori Ueda",2
"Naoto Ohsaka","Yuichi Yoshida",2
"Naoya Shibahara","Ryoma Kondo",2
"Narayan Bhamidipati","Ravi Kant",2
"Narayan Bhamidipati","Shaunak Mishra",2
"Prithwish Chakraborty","Naren Ramakrishnan",2
"Rupinder Paul Khandpur","Naren Ramakrishnan",2
"Saurav Ghosh","Naren Ramakrishnan",2
"Steve T. K. Jan","Naren Ramakrishnan",2
"Taoran Ji","Naren Ramakrishnan",2
"Xuchao Zhang","Naren Ramakrishnan",2
"Naresh Kumar Kolloju","Ruben H. Zamar",2
"Sihem Amer-Yahia","Naresh Kumar Kolloju",2
"Sofia Kleisarchaki","Naresh Kumar Kolloju",2
"Nozomi Hata","Nariaki Tateiwa",2
"Natali Ruchansky","Nicolas Kourtellis",2
"Natali Ruchansky","Sungyong Seo",2
"Natali Ruchansky","Yan Liu 0002",2
"Natalia Ponomareva","Salem Haykal",2
"Natalia Ponomareva","Soroush Radpour",2
"Natalia Ponomareva","Thomas Colthurst",2
"Si Liu","Natalia Ruiz-Juri",2
"Venktesh Pandey","Natalia Ruiz-Juri",2
"Weijia Xu","Natalia Ruiz-Juri",2
"Nataliia Bielova","Tamara Rezk",2
"Shruti Sannon","Natalya N. Bazarova",2
"Yoon Hyung Choi","Natalya N. Bazarova",2
"Rishi Chhatwal","Nathaniel Huber-Fliflet",2
"Nathaniel Huber-Fliflet","Robert Keeling",2
"Timothy Nugent","Natraj Raman",2
"Su Xue","Navid Aghdaie",2
"Navid Aghdaie","Yizhou Sun",2
"Zhengxing Chen","Navid Aghdaie",2
"Poonam Goyal","Navneet Goyal",2
"Shivin Shrivastava","Navneet Goyal",2
"Peter J. Rentfrow","Neal Lathia",2
"Sandra Servia Rodríguez","Neal Lathia",2
"Thaleia Dimitra Doudali","Nectarios Koziris",2
"Verena Kantere","Nectarios Koziris",2
"Neela Avudaiappan","Sneha Kadam",2
"Neela Avudaiappan","Yuheng Du",2
"Pierre-Hadrien Arnoux","Neil Boyette",2
"Neil Boyette","Rama Akkiraju",2
"Neil Boyette","Vibha Sinha",2
"Yali Wan","Neil O'Hare",2
"Neil O'Hare","Yi Chang 0001",2
"Yilin Wang","Neil O'Hare",2
"Noah Fiedel","Neoklis Polyzotis",2
"Salem Haykal","Neoklis Polyzotis",2
"Neoklis Polyzotis","Steven Euijong Whang",2
"Neoklis Polyzotis","Sudip Roy 0002",2
"Neoklis Polyzotis","Sukriti Ramesh",2
"Vihan Jain","Neoklis Polyzotis",2
"Neoklis Polyzotis","Xin Zhang",2
"Zakaria Haque","Neoklis Polyzotis",2
"Nick G. Duffield","Nesreen K. Ahmed",2
"Vachik S. Dave","Nesreen K. Ahmed",2
"Yunhong Xu","Nesreen K. Ahmed",2
"Thomas Huang","Nga Quach",2
"Nguyen Lu Dang Khoa","Yang Wang",2
"Nguyen Vo","Thanh Tran 0005",2
"Philip S. Yu","Nianzu Ma",2
"Vahid Noroozi","Nianzu Ma",2
"Tyler Danner","Nicholas Johnson",2
"Qingyao Ai","Nick Craswell",2
"Susan T. Dumais","Nick Craswell",2
"Nick G. Duffield","Yunhong Xu",2
"Nicolas Nikiforou","Nick Nikiforakis",2
"Oleksii Starov","Nick Nikiforakis",2
"Syed Sharique Ahmad","Nick Nikiforakis",2
"Piotr Grudzien","Nicola Cancedda",2
"Roy Rosemarin","Nicola Cancedda",2
"Qian Zhang 0016","Nicola Perra",2
"Pedro Chahuara","Nicolas Grislain",2
"Nicolas Kourtellis","Riginos Samaras",2
"Syed Sharique Ahmad","Nicolas Nikiforou",2
"Nicolo Bidotti","Paolo Platter",2
"Nigel Hinds","Norma Sosa",2
"Ramachandran Muralidhar","Nigel Hinds",2
"Theodore G. van Kessel","Nigel Hinds",2
"Niharika Sachdeva","Ponnurangam Kumaraguru",2
"Varun Bharadhwaj","Niharika Sachdeva",2
"Nikhil Garg","Vijay Kamble",2
"Sungchul Kim","Nikhil Kini",2
"Rajlakshmi De","Nikolai Avteniev",2
"Polina Rozenshtein","Nikolaj Tatti",2
"Nikolaos Konstantinou 0001","Norman W. Paton",2
"Nikos Mamoulis","Panayiotis Tsaparas",2
"Shuyao Qi","Nikos Mamoulis",2
"Zhipeng Huang 0001","Nikos Mamoulis",2
"Nikos Ntarmos","Peter Triantafillou",2
"Nikos Zacheilas","Stathis Maroulis",2
"Nikos Zacheilas","Vana Kalogeraki",2
"Vijay Manikandan Janakiraman","Nikunj C. Oza",2
"Rohit Muthyala","Nilaj Rukadikar",2
"Sam Wood","Nilaj Rukadikar",2
"Yi Jin","Nilaj Rukadikar",2
"Yixing Qin","Nilaj Rukadikar",2
"Niloufar Salehi","Yiqi Chen",2
"Zhiyuan Lin 0001","Niloufar Salehi",2
"Saptarshi Ghosh 0001","Niloy Ganguly",4
"Nina Hubig","Thomas Neumann 0001",2
"Zhiwei Zhang","Ning Chen",2
"Ning Liu","Soundar R. T. Kumara",2
"Ning Wang","Qiaozhu Mei",2
"Wei Ai","Ning Wang",2
"Xuan Lu","Ning Wang",2
"Xuanzhe Liu","Ning Wang",2
"Shilpa Balan","Nishant Shristiraj",2
"Nishant Shristiraj","Vrunda Shah",2
"Reid A. Johnson","Nitesh V. Chawla",2
"Xian Wu","Nitesh V. Chawla",2
"Xiangliang Zhang 0001","Nitesh V. Chawla",2
"Yuxiao Dong","Nitesh V. Chawla",6
"Shaodian Zhang","Noémie Elhadad",2
"Tian Kang","Noémie Elhadad",2
"Weinan Zhang 0001","Noémie Elhadad",2
"Yong Yu 0001","Noémie Elhadad",2
"Noah Fiedel","Salem Haykal",2
"Noah Fiedel","Steven Euijong Whang",2
"Noah Fiedel","Sudip Roy 0002",2
"Noah Fiedel","Sukriti Ramesh",2
"Noah Fiedel","Vihan Jain",2
"Noah Fiedel","Xin Zhang",2
"Noah Fiedel","Zakaria Haque",2
"Noemí Merayo","Patricia Fernández",2
"Ramón J. Durán","Noemí Merayo",2
"Noemí Merayo","Rubén M. Lorenzo",2
