"from","to","weight"
"Mikhail Bilenko","Vadim Eksarevskiy",2
"Mikhail Bilenko","Wei-Sheng Chin",2
"Mikhail Bilenko","Xavier Dupré",2
"Mikhail Bilenko","Yael Dekel",2
"Mikhail Bilenko","Yiwen Zhu",2
"Zeeshan Ahmed","Mikhail Bilenko",2
"Yan Zhu 0014","Mikhail Noskov",2
"Mikhail Obukhov","Qi He",2
"Mikhail Obukhov","Shiqi Wu",2
"Xiao Yan","Mikhail Obukhov",2
"Patricia Callejo","Mikko Kotila",2
"Pelayo Vallina","Mikko Kotila",2
"Rubén Cuevas","Mikko Kotila",2
"Peter Bailey","Milad Shokouhi",2
"Milad Shokouhi","Susan T. Dumais",2
"Tarfah Alrashed","Milad Shokouhi",2
"Milan Koch","Thomas Bäck",2
"Milan Koch","Victor Geraedts",2
"Vinod Choudhary","Milind Tambe",2
"Tse-Yu Pan","Min-Chun Hu 0001",2
"Wan-Lun Tsai","Min-Chun Hu 0001",2
"Yan Qi","Min Cai",2
"Min Cai","Yuming Deng",2
"Min Cai","Yunwei Qi",2
"Shuai Yang","Min Chi",2
"Xipeng Shen","Min Chi",2
"Min Du","Robert Christensen",2
"Min Du","Wei Zhang",2
"Min Li","Wei Ding",2
"Xiao Xiao","Min Li",2
"Xiaofeng He","Min Li",2
"Yuan Chen","Min Li",2
"Yunpeng Zhang","Min Li",2
"Min Yang 0002","Xiangnan He 0001",2
"Xudong Pan","Min Yang 0002",2
"Nan Du","Min Yang 0007",2
"Min Yang 0007","Wangrong Cheng",2
"Wei Fan 0001","Min Yang 0007",2
"Wei Zhao","Min Yang 0007",2
"Min Yang 0007","Xiang Ao",4
"Yaliang Li","Min Yang 0007",4
"Yan Liu","Min Yang 0007",2
"Yang Deng","Min Yang 0007",2
"Min Yang 0007","Ying Shen",6
"Zhou Zhao","Min Yang 0007",4
"Min Zhang 0006","Qi Tian",2
"Qingyao Ai","Min Zhang 0006",2
"Ruizhe Zhang 0005","Min Zhang 0006",2
"Min Zhang 0006","Shaoping Ma",18
"Shaoyun Shi","Min Zhang 0006",2
"Weizhi Ma","Min Zhang 0006",6
"Min Zhang 0006","Woojeong Jin",2
"Min Zhang 0006","Xiang Ren 0001",2
"Xiaohui Xie","Min Zhang 0006",4
"Min Zhang 0006","Xinxing Yu",2
"Yiqun Liu 0001","Min Zhang 0006",18
"Min Zhang 0006","Yongfeng Zhang",2
"Min Zhang 0006","Yue Cao",2
"Yufei Huang","Min Zhang 0006",2
"Yunqiu Shao","Min Zhang 0006",4
"Zixin Ye","Min Zhang 0006",2
"Xiangliang Zhang 0001","Min Zhang",2
"Nancy Fell","Mina Sartipi",2
"Zhen Hu","Mina Sartipi",2
"Yifan Hou","Ming-Chang Yang",2
"Ming-Chen Wang","Vahid Golderzahi",2
"Ming-Feng Tsai","Yi-Hsuan Yang",2
"Ming-Han Feng","Shou-De Lin",2
"Ming-Kun Xie","Sheng-Jun Huang",2
"Ming Dong 0004","Nguyen Quoc Viet Hung",2
"Yang Yang 0009","Ming Gu",2
"Yizhou Sun","Ming Gu",2
"Yueting Zhuang","Ming Gu",2
"Yuhong Xu","Ming Gu",2
"Ming Lin","Qi Qian",2
"Ming Lin","Rong Jin",2
"Ming Lin","Shenghuo Zhu",2
"Ming Lin","Xiaomin Song",2
"Riazat Ryan","Ming Shao",2
"Shaojing Fu","Ming Xu",2
"Ming Xu","Yuchuan Luo",2
"Wei Tang","Ming Yin",2
"Weiping Song","Ming Zhang 0004",2
"Yewen Xu","Ming Zhang 0004",2
"Zhijian Duan","Ming Zhang 0004",2
"Zhiping Xiao 0001","Ming Zhang 0004",2
"Ming Zhou","Minne Li",2
"Ming Zhou","Weinan Zhang 0001",4
"Ming Zhou","Xiaocheng Tang",2
"Ming Zhou","Yan Jiao",4
"Ming Zhou","Yong Yu 0001",2
"Ming Zhou","Zhiwei Qin",4
"Ming Zhou","Zilong Guo",2
"Ming Zhu","Wei Wei 0019",2
"Minghui Qiu","Mohit Iyyer",2
"Minghui Qiu","W. Bruce Croft",4
"Minghui Qiu","Xiaodong Liu",2
"Minghui Qiu","Xiaolong Li 0005",2
"Minghui Qiu","Xiaoyi Zeng",4
"Minghui Qiu","Xisen Wang",2
"Minghui Qiu","Yaliang Li",2
"Minghui Qiu","Yelong Shen",2
"Minghui Qiu","Yinfei Yang",2
"Minghui Qiu","Yongfeng Zhang",2
"Minghui Qiu","Yu Gong",2
"Mingjun Zhao","Yancheng He",2
"Mingjun Zhao","Yu Xu",2
"Mingkun Wang","Naiyang Guan",2
"Mingkun Wang","Tao Zhang",2
"Mingkun Wang","Wei Yi",2
"Mingkun Wang","Zunlin Fan",2
"Mingli Zhang","Sheng Yu",2
"Wenbin Zhang","Mingli Zhang",2
"Mingli Zhang","Xuebing Wang",2
"Xuejiao Tang","Mingli Zhang",2
"Mingli Zhang","Xueping Xie",2
"Mingming Sun","Ping Li 0001",6
"Shuai Zhu","Mingming Sun",2
"Shuo Miao","Mingming Sun",2
"Yeqi Bai","Mingming Sun",2
"Qingmei Wang","Mingming Wang",2
"Wei Xu","Mingming Wang",2
"Yuanyuan Tang","Mingming Wang",2
"Mingming Wang","Zhaowei Wang",2
"Xin Luo 0001","Mingsheng Shang",2
"Mingsheng Shang","Xindong Wu 0001",2
"Yi He 0007","Mingsheng Shang",2
"Xinyue Zhang","Mingsong Chen",2
"Mingxiao An","Xing Xie 0001",2
"Mingxiao An","Yongfeng Huang 0001",2
"Mingxuan Yuan","Qinpei Zhao",2
"Weixiong Rao","Mingxuan Yuan",4
"Xialiang Tong","Mingxuan Yuan",2
"Yige Zhang","Mingxuan Yuan",2
"Mingxuan Yue","Ritesh Ahuja",2
"Mingxuan Yue","Yaguang Li",2
"Mingxuan Yue","Yao-Yi Chiang",2
"Sharath Chandra Guntuku","Mingyang Li",2
"Mingyang Zhang 0001","Nadav Golbandi",2
"Mingyang Zhang 0004","Yong Li 0008",2
"Mingyang Zhang 0004","Zeyu Yang",2
"Mingyang Zhong","Weitong Chen",2
"Mingyang Zhong","Xue Li 0001",2
"Mingyang Zhong","Yin Yang 0001",2
"Minh-Son Dao","Ngoc-Thanh Nguyen",4
"Phuong-Binh Vo","Minh-Son Dao",2
"Trong-Dat Phan","Minh-Son Dao",2
"Minh Hieu Nguyen","Sanghyun Yoon",2
"Minh Hieu Nguyen","Sangyoon Park",2
"Naw Safrin Sattar","Minhaz F. Zibran",2
"Shaikh Arifuzzaman","Minhaz F. Zibran",2
"Minjia Zhang","Yuxiong He",2
"Minlie Huang","Peng Shu",2
"Ryuichi Takanobu","Minlie Huang",2
"Tao Zhuang","Minlie Huang",2
"Minlie Huang","Tat-Seng Chua",2
"Minlie Huang","Xiaoyan Zhu 0001",6
"Yequan Wang","Minlie Huang",2
"Minlie Huang","Yishun Mao",2
"Zheng Zhang","Minlie Huang",2
"Sagar Jain","Minmin Chen",2
"Weinan Zhang 0001","Minne Li",2
"Minne Li","Xiaocheng Tang",2
"Minne Li","Yan Jiao",4
"Minne Li","Yaodong Yang",2
"Minne Li","Zhiwei Qin",4
"Minne Li","Zilong Guo",2
"Tao Li 0019","Minsoo Choi",2
"Roman Holenstein","Minwoo Jeong",2
"Minwoo Jeong","Sethu Raman",2
"Shawn Scully","Minwoo Jeong",2
"Shiwen Zhao","Minwoo Jeong",2
"Minwoo Jeong","Tim Paek",2
"Wenjie Li 0002","Minyi Guo",4
"Xing Xie","Minyi Guo",2
"Xing Xie 0001","Minyi Guo",2
"Mio Hosoe","Taku Moriyama",2
"William Tanner","Mir Hasan",2
"Richard Marciano","Mirielle Vasselli",2
"Sarah Agarrat","Mirielle Vasselli",2
"Tahura Turabi","Mirielle Vasselli",2
"Mitchell L. Gordon","Tim Althoff",2
"Naoki Kobayashi","Mitsunori Ogihara",2
"Miyan Liao","You Li",2
"Samarth Tripathi","Mohak Shah",2
"Unmesh Kurup","Mohak Shah",2
"Wafaa Mebrek","Mohamad Albilani",2
"Roaa Al Feel","Mohamad Jaber 0001",2
"Shady Elbassuoni","Mohamad Jaber 0001",2
"Muhammad Ikram","Mohamed Ali Kâafar",2
"Mohamed Ali Kâafar","Noha Loizon",2
"Rahat Masood","Mohamed Ali Kâafar",2
"Mohamed Ali Kâafar","Roya Ensafi",2
"Mohamed Nadjib Mami","Sören Auer",2
"Mohamed Nadjib Mami","Simon Scerri",2
"Torsten Suel","Mohamed Zahran",2
"Mohammad A. Tayebi","Tilemachos Charalampous",2
"Mohammad A. Tayebi","Uwe Glässer",2
"Mohammad A. Tayebi","Zahra Zohrevand",2
"Mohammad Akbari 0001","Peng Zhang 0002",2
"Shihao Zou","Mohammad Akbari 0001",2
"Zhonghua Li","Mohammad Akbari 0001",2
"Ritika Pandey","Mohammad Al Hasan",2
"Sumati Sridhar","Mohammad Al Hasan",2
"Theo Carr","Mohammad Al Hasan",2
"Yubao Wu","Mohammad Al Hasan",2
"Mohammad Ghasemisharif","Peter Snyder",2
"Mohammad Hoque","Sasu Tarkoma",2
"Yuxing Chen","Mohammad Hoque",2
"Mohammad Hossein Hajkazemi","Orran Krieger",2
"Mohammad Hossein Hajkazemi","Peter Desnoyers",2
"Mohammad Hossein Hajkazemi","Raja R. Sambasivan",2
"Mohammad Hossein Samavatian","Rajiv Ramnath",2
"Sobhan Moosavi","Mohammad Hossein Samavatian",2
"Mohammad Hossein Samavatian","Srinivasan Parthasarathy 0001",2
"Tejas Gandre","Mohammad I Husain",2
"Mohammad Mahdavi","Ziawasch Abedjan",2
"Ravi Kumar 0001","Mohammad Mahdian",2
"Sara Ahmadian","Mohammad Mahdian",2
"Mohammad Raihanul Islam","Naren Ramakrishnan",2
"Sneha Mehta","Mohammad Raihanul Islam",2
"Mohammad Rajiullah","Stefan Alfredsson",2
"Mohammad Rajiullah","Vincenzo Mancuso",2
"Peter J. Liu","Mohammad Saleh",2
"Vinay Rao","Mohammad Saleh",2
"Monte Hoover","Mohammad Zeeshan Siddiqui",2
"Najeeb Kazmi","Mohammad Zeeshan Siddiqui",2
"Pete Luferenko","Mohammad Zeeshan Siddiqui",2
"Prabhat Roy","Mohammad Zeeshan Siddiqui",2
"Rogan Carr","Mohammad Zeeshan Siddiqui",2
"Saeed Amizadeh","Mohammad Zeeshan Siddiqui",2
"Scott Inglis","Mohammad Zeeshan Siddiqui",2
"Senja Filipi","Mohammad Zeeshan Siddiqui",2
"Sergiy Matusevych","Mohammad Zeeshan Siddiqui",2
"Shahab Moradi","Mohammad Zeeshan Siddiqui",2
"Mohammad Zeeshan Siddiqui","Shauheen Zahirazami",2
"Tom Finley","Mohammad Zeeshan Siddiqui",2
"Vadim Eksarevskiy","Mohammad Zeeshan Siddiqui",2
"Wei-Sheng Chin","Mohammad Zeeshan Siddiqui",2
"Xavier Dupré","Mohammad Zeeshan Siddiqui",2
"Yael Dekel","Mohammad Zeeshan Siddiqui",2
"Mohammad Zeeshan Siddiqui","Yiwen Zhu",2
"Zeeshan Ahmed","Mohammad Zeeshan Siddiqui",2
"Nicholas Klepp","Mohammadhossein Toutiaee",2
"Mohammadreza Esfandiari","Senjuti Basu Roy",2
"Mohammadreza Esfandiari","Sihem Amer-Yahia",2
"Mohammed Alawad","Shang Gao",2
"Mohammed Alawad","Xiao-Cheng Wu",2
"Mohammed Elshambakey","S. George Djorgovski",2
"Sreyasee Das Bhattacharjee","Mohammed Elshambakey",2
"William J. Tolone","Mohammed Elshambakey",2
"Yu Zhuang","Mohammed Saeed Alkatheiri",2
"Ying Xie","Mohan Rachumallu",2
"W. Bruce Croft","Mohit Iyyer",2
"Yongfeng Zhang","Mohit Iyyer",2
"Shanu Kumar","Mohit Jain",2
"Shubham Atreja","Mohit Jain",2
"Mohit Mittal","Panote Siriaraya",2
"Mohit Mittal","Shinji Shimojo",2
"Mohit Mittal","Takashi Yoshikawa",2
"Mohit Mittal","Yukiko Kawai",2
"Saurav Manchanda","Mohit Sharma",2
"Mojtaba Shakeri","Xu Chi",6
"Yew-Soon Ong","Mojtaba Shakeri",4
"Monika Ray","Patrick S. Romano",2
"Monte Hoover","Najeeb Kazmi",2
"Monte Hoover","Pete Luferenko",2
"Monte Hoover","Prabhat Roy",2
"Rogan Carr","Monte Hoover",2
"Saeed Amizadeh","Monte Hoover",2
"Monte Hoover","Scott Inglis",2
"Senja Filipi","Monte Hoover",2
"Monte Hoover","Sergiy Matusevych",2
"Monte Hoover","Shahab Moradi",2
"Monte Hoover","Shauheen Zahirazami",2
"Tom Finley","Monte Hoover",2
"Vadim Eksarevskiy","Monte Hoover",2
"Wei-Sheng Chin","Monte Hoover",2
"Xavier Dupré","Monte Hoover",2
"Yael Dekel","Monte Hoover",2
"Monte Hoover","Yiwen Zhu",2
"Zeeshan Ahmed","Monte Hoover",2
"Nicola Dell","Mor Naaman",2
"Uzi Smadja","Mor Naaman",2
"Yoav Artzi","Mor Naaman",2
"Yu Wang","Mor Naaman",2
"Morelle Arian","Oren Somekh",2
"Morelle Arian","Rotem Stram",2
"Morelle Arian","Yair Koren",2
"Morgan K. Geldenhuys","Odej Kao",2
"Mori Kurokawa","Takahiro Hara",2
"Mori Kurokawa","Takuya Maekawa",2
"Sabrina Amrouche","Moritz Kiehn",2
"Tobias Golling","Moritz Kiehn",2
"Mostafa Haghir Chehreghani","Talel Abdessalem",2
"Tri Minh Quach","Mostafa Milani",2
"Zheng Zheng","Mostafa Milani",2
"Ziyi Jin","Mostafa Milani",2
"Paolo Dragone","Mounia Lalmas",2
"Rishabh Mehrotra","Mounia Lalmas",4
"Mounia Lalmas","Thomas Lim-Meng",2
"Mourad Khayati","Philippe Cudré-Mauroux",4
"Salima Benbernou","Mourad Ouziri",2
"Nishad Kamat","Mridul Jain",2
"Paritosh Malaviya","Mridul Jain",2
"Stephen Guo","Mridul Jain",2
"Xiaotong Suo","Mridul Jain",2
"Yitao Yao","Mridul Jain",2
"Peifeng Yin","Mu Qiao",2
"Mu Qiao","Shubhi Asthana",2
"Sunhwan Lee","Mu Qiao",2
"Mu Qiao","Taiga Nakamura",2
"Muaz Twaty","Sabri Skhiri",2
"Swati Rallapalli","Mudhakar Srivatsa",2
"Tasnim Kabir","Muhammad Abdullah Adnan",2
"Muhammad Ikram","Noha Loizon",2
"Muhammad Ikram","Rahat Masood",2
"Muhammad Ikram","Roya Ensafi",2
"Muhammad Rizal Khaefi","Muhammad Rheza Muztahid",2
"Muhammad Rheza Muztahid","Rajius Idzalika",2
"Rio Fandi Dianco","Muhammad Rheza Muztahid",2
"Muhammad Rizal Khaefi","Rajius Idzalika",2
"Muhammad Rizal Khaefi","Rio Fandi Dianco",2
"Muhammad Saleem 0002","Qaiser Mehmood 0001",2
"Muhammad Saleem 0002","Syed Ahmad Chan Bukhari",2
"Muhao Chen","Steven Skiena",2
"Syed Fahad Sultan","Muhao Chen",2
"Muhao Chen","Wei Wang 0010",2
"Muhao Chen","Wenchao Yu",2
"Yingtao Tian","Muhao Chen",2
"Muhao Chen","Yizhou Sun",4
"Yuhui Ding","Muhao Chen",2
"Muhao Chen","Zhong Liu",2
"Munenari Inoguchi","Ryota Hamamoto",2
"Pooran Memari","Murat Yirci",2
"Murtadha Kareem","Oliver Faust",2
"Mustafa Abdool","Nick Barrow-Williams",2
"Mustafa Abdool","Prashant Ramanathan",2
"Mustafa Abdool","Qing Zhang",2
"Mustafa Abdool","Shulin Yang",2
"Mustafa Abdool","Tao Xu",2
"Mustafa Abdool","Thomas Legrand",2
"Muthusamy Chelliah","Sudeshna Sarkar",2
"Muthusamy Chelliah","Yong Zheng",2
"Ramoza Ahsan","Muzammil Bashir",4
"Muzammil Bashir","Rodica Neamtu",2
"Myeong Shin Lee","Okchul Jung",2
"Sangyup Lee","Myeong Shin Lee",2
"Shahroz Tariq","Myeong Shin Lee",2
"Myeong Shin Lee","Simon S. Woo",2
"Youjin Shin","Myeong Shin Lee",2
"Myra Spiliopoulou","Panagiotis Papapetrou",2
"Myung-Hwan Jang","Sang-Wook Kim",2
"Myung-Hwan Jang","Sunju Park",2
"Yong-Yeon Jo","Myung-Hwan Jang",2
"Naijing Zhang","Myunghwan Kim 0002",2
"Qi Zhu 0008","Myunghwan Kim 0002",2
"Xinwei He","Myunghwan Kim 0002",2
"Yu Shi","Myunghwan Kim 0002",2
"Yuchen Li","Myunghwan Kim 0002",2
"Zhengzhi Lou","Myunghwan Kim 0002",2
"Na Li","Yalou Huang",2
"Zhicheng He","Na Li",2
"Xiao Huang 0001","Na Zou",2
"Yuening Li","Na Zou",2
"Rama Kumar Pasumarthi","Nadav Golbandi",2
"Nadav Golbandi","Rohan Anil",2
"Sebastian Bruch","Nadav Golbandi",2
"Nadav Golbandi","Stephan Wolf",2
"Xuanhui Wang","Nadav Golbandi",2
"Naijing Zhang","Qi Zhu 0008",2
"Naijing Zhang","Xinwei He",2
"Yu Shi","Naijing Zhang",2
"Yuchen Li","Naijing Zhang",2
"Naijing Zhang","Zhengzhi Lou",2
"Naiyang Guan","Tao Zhang",2
"Naiyang Guan","Wei Yi",2
"Naiyang Guan","Zunlin Fan",2
"Najeeb Kazmi","Pete Luferenko",2
"Najeeb Kazmi","Prabhat Roy",2
"Rogan Carr","Najeeb Kazmi",2
"Saeed Amizadeh","Najeeb Kazmi",2
"Scott Inglis","Najeeb Kazmi",2
"Senja Filipi","Najeeb Kazmi",2
"Najeeb Kazmi","Sergiy Matusevych",2
"Najeeb Kazmi","Shahab Moradi",2
"Najeeb Kazmi","Shauheen Zahirazami",2
"Tom Finley","Najeeb Kazmi",2
"Vadim Eksarevskiy","Najeeb Kazmi",2
"Wei-Sheng Chin","Najeeb Kazmi",2
"Xavier Dupré","Najeeb Kazmi",2
"Yael Dekel","Najeeb Kazmi",2
"Najeeb Kazmi","Yiwen Zhu",2
"Zeeshan Ahmed","Najeeb Kazmi",2
"Najib Ishaq","Noah M. Daniels",4
"Najim Al-Baghdadi","Siân Lindsay",2
"Najim Al-Baghdadi","Wojciech Wisniewski",2
"Najim Al-Baghdadi","Yuri Kalnishkan",2
"Nalini Ravishanker","Sanguthevar Rajasekaran",2
"Xingyu Cai","Nalini Ravishanker",2
"Zigeng Wang","Nalini Ravishanker",2
"Namrata A. Shettar","Rajat Gupta",2
"Namrata A. Shettar","Rohit Karlupia",2
"Namrata A. Shettar","Vikram Agrawal",2
"Namyong Park","Tong Zhao",2
"Namyong Park","Xin Luna Dong",2
"Qing Chen 0001","Nan Cao",2
"Shunan Guo","Nan Cao",2
"Zhuochen Jin","Nan Cao",2
"Nan Du","Wei Fan 0001",4
"Yaliang Li","Nan Du",4
"Yang Deng","Nan Du",2
"Ying Shen","Nan Du",2
"Nan Xu","Weinan Zhang 0001",2
"Nan Xu","Xinshi Zang",2
"Nan Xu","Yanmin Zhu",2
"Nan Xu","Zhenhui Li",2
"Zhen Hu","Nancy Fell",2
"Naoki Yamamoto","Takashi Hamatani",2
"Naoki Yamamoto","Takayasu Yamaguchi",2
"Naoki Yamamoto","Yusuke Fukazawa",4
"Naoki Yamamoto","Yuya Tanaka",2
"Sekitoshi Kanai","Naonori Ueda",2
"Takeshi Kurashima","Naonori Ueda",2
"Tomoharu Iwata","Naonori Ueda",2
"Yasuhiro Fujiwara","Naonori Ueda",2
"Yasutoshi Ida","Naonori Ueda",2
"Yusuke Tanaka 0002","Naonori Ueda",2
"Napath Pitaksirianan","Yicheng Tu",2
"Shaunak Mishra","Narayan Bhamidipati",2
"Tarun Bhatia","Narayan Bhamidipati",2
"Yichao Zhou","Narayan Bhamidipati",2
"Nikhil Muralidhar","Naren Ramakrishnan",2
"Ratnesh Sharma","Naren Ramakrishnan",2
"Sathappan Muthiah","Naren Ramakrishnan",2
"Sneha Mehta","Naren Ramakrishnan",2
"Xinfeng Xu","Naren Ramakrishnan",2
"Nikhila Remala","Nargis Pervin",2
"Pratyush Yadav","Nargis Pervin",2
"Nozomi Hata","Nariaki Tateiwa",2
"Nariaki Tateiwa","Takashi Wakamatsu",2
"Tatsuru Higurashi","Nariaki Tateiwa",2
"Yosuke Yatsushiro","Nariaki Tateiwa",2
"Nasheen Nur","Noseong Park",2
"Nasheen Nur","Soonhyeon Kwon",2
"Nassia Daouayry","Pierre-Loic Maisonneuve",2
"Nassia Daouayry","Vasile-Marian Scuturici",2
"Natalia Cassagnes","Pascal Bouvry",2
"Saharnaz E. Dilmaghani","Natalia Cassagnes",2
"Natalia Ostapuk","Philippe Cudré-Mauroux",2
"Natalia Ruiz-Juri","Ruizhu Huang",2
"Weijia Xu","Natalia Ruiz-Juri",2
"Sara Evensen","Natalie Nuno",2
"Vivian Li","Natalie Nuno",2
"Natalie Nuno","Wang-Chiew Tan",2
"Natalie Nuno","Xiaolan Wang 0001",2
"Yuliang Li 0001","Natalie Nuno",2
"Peter Panfilov","Natalya Bakhtadze",2
"Nathan Brugnone","Smita Krishnaswamy",2
"Tawfiq Salem","Nathan Jacobs",2
"Yu Zhang","Nathan Jacobs",2
"Ryan D. Friese","Nathan R. Tallent",2
"Paul Maxwell","Nathaniel D. Bastian",2
"Nathaniel Huber-Fliflet","Peter Gronvall",2
"Rishi Chhatwal","Nathaniel Huber-Fliflet",2
"Robert Keeling","Nathaniel Huber-Fliflet",2
"Nathaniel Huber-Fliflet","Shi Ye",2
"Nathaniel Huber-Fliflet","Ye Shi",2
"Nauman Ahmed","Paulo S. C. Alencar",2
"Shubhankar Mohapatra","Nauman Ahmed",2
"Naveen Karunanayake","Suranga Seneviratne",2
"Navneet Goyal","Nischay Singh",2
"Navneet Goyal","Poonam Goyal",2
"Saiyedul Islam","Navneet Goyal",2
"Navneet Goyal","Sundar Balasubramaniam",2
"Naw Safrin Sattar","Shaikh Arifuzzaman",2
"Qing Zeng-Treitler","Nawar M. Shaar",2
"Terri Elizabeth Workman","Nawar M. Shaar",2
"YiJun Shao","Nawar M. Shaar",2
"Oskar Lindholm","Nazar Akrami",2
"Nazar Akrami","Tim Isbister",2
"Qizhong Mao","Neal E. Young",2
"Steven Jacobs","Neal E. Young",2
"Vagelis Hristidis","Neal E. Young",2
"Vassilis J. Tsotras","Neal E. Young",2
"Waleed Amjad","Neal E. Young",2
"Neal Jean","Stefano Ermon",2
"Nikodimos Provatas","Nectarios Koziris",6
"Sima Siami-Namini","Neda Tavakoli",2
"Nedeljko Radulovic","Seojeong Yu",2
"Nedeljko Radulovic","Yeonwoo Nam",2
"Neel Chauhan","Nhien-An Le-Khac",2
"Neel Chauhan","Ulrich Oftendinger",2
"Shengyu Fu","Neel Sundaresan",2
"Ying Zhao","Neel Sundaresan",2
"Ramakrishnan Kannan","Neena Imam",2
"S. M. Shamimul Hasan","Neena Imam",2
"Oren Somekh","Neetai Eshel",2
"Rina Levy","Neetai Eshel",2
"Yohay Kaplan","Neetai Eshel",2
"Neha Arora","Ravi Kumar 0001",2
"Neha Arora","Yechen Li",2
"Neha Arora","Yi Wang",2
"Neil Brockett","Sourav Dutta 0001",2
"Vijay K. Gurbani","Neil Milstead",2
"Neil Zhenqiang Gong","Qi Li 0002",2
"Neil Zhenqiang Gong","Yong Cui 0001",2
"Zenghua Xia","Neil Zhenqiang Gong",2
"Nesreen K. Ahmed","Nicholas B. Turk-Browne",2
"Nesreen K. Ahmed","Philip S. Yu",2
"Nesreen K. Ahmed","Theodore L. Willke",2
"Yunfan Li","Nesrine Berjab",2
"Thao Pham","Nga Tran",2
"Yuanzhe Bei","Nga Tran",2
"Ngan Nguyen","Tommy Dang",2
"Vung Pham","Ngan Nguyen",2
"Ngan Nguyen","Yong Chen",2
"Van-Son Nguyen","Ngo Van Linh",2
"Nguyen Lu Dang Khoa","Yang Wang 0002",2
"Qinyong Wang","Nguyen Quoc Viet Hung",2
"Tong Chen 0005","Nguyen Quoc Viet Hung",2
"Nguyen Vo","Qi Zhao",2
"Nguyen Vo","Qiang Liu",2
"Nguyen Vo","Sandeep Tata",2
"Ying Sheng 0002","Nguyen Vo",2
"Nhien-An Le-Khac","Ulrich Oftendinger",2
"Nicholas B. Turk-Browne","Philip S. Yu",2
"Theodore L. Willke","Nicholas B. Turk-Browne",2
"Nicholas Becker","Prem Gali",2
"Nicholas E. Johnson","Pablo Mandiola",2
"Nicholas O. Malott","Philip A. Wilsey",2
"Nicholas Vincent","Patrick Sheehan",2
"Nicholas Vincent","Shilad Sen",2
"Prashant Ramanathan","Nick Barrow-Williams",2
"Qing Zhang","Nick Barrow-Williams",2
"Shulin Yang","Nick Barrow-Williams",2
"Tao Xu","Nick Barrow-Williams",2
"Nick Barrow-Williams","Thomas Legrand",2
"Xi Liu 0011","Nick Duffield",2
"S. Matthew Weinberg","Nick Feamster",2
"Nick Feamster","Tithi Chattopadhyay",2
"Nick Hsu","Travis Bright",2
"Oleksii Starov","Nick Nikiforakis",2
"Pierre Laperdrix","Nick Nikiforakis",2
"Nick Pentreath","Patrick Titzler",2
"Nick Pentreath","Saishruthi Swaminathan",2
"Nick Pentreath","Simon Plovyt",2
"Nick Pentreath","Vijay Bommireddipalli",2
"Nick Pentreath","Xin Wu",2
"Yu Wang","Nicola Dell",2
"Nicola Sosio","Nicola Gatti 0001",2
"Xiao Hui Tai","Nicolas Christin",2
"Nicolas Grislain","Nicolas Perrin 0002",2
"Panagiotis Papadopoulos","Nicolas Kourtellis",2
"Noël De Palma","Nicolas Vuillerme",2
"Soulaimane Guedria","Nicolas Vuillerme",2
"Nicole Immorlica","Zhiwei Steven Wu",2
"Nigel Stepp","Sam Johnson",2
"Samuel D. Johnson","Nigel Stepp",2
"Nigel Stepp","Tiffany Kim",4
"Nigel Stepp","Tsai-Ching Lu",4
"Nikhil Muralidhar","Ratnesh Sharma",2
"Nikhil Muralidhar","Sathappan Muthiah",2
"Sriram Srinivasan 0004","Nikhil S. Rao",2
"Pratyush Yadav","Nikhila Remala",2
"Nikhita Vedula","Pranav Maneriker",2
"Nikhita Vedula","Srinivasan Parthasarathy 0001",2
"Xuan Kan","Niki Trigoni",2
"Nikita Bhutani","Xinyi Zheng",2
"Paul Murley","Nikita Borisov",2
"Zane Ma","Nikita Borisov",2
"Nikita Klyuchnikov","Panagiotis Karras",2
"Richard Chen","Nikki Marinsek",2
"Nikki Marinsek","Roy Yaari",2
"Nikki Marinsek","Vera Maljkovic",2
"Nikolaos Lykousas","Vicenç Gómez",2
"Silviu Maniu","Nikolaos Tziortziotis",2
"Ning Gao","Nikos Karampatziakis",2
"Nikos Karampatziakis","Rahul Potharaju",2
"Nikos Karampatziakis","Silviu Cucerzan",2
"Panagiotis Tampakis","Nikos Pelekis",2
"Nikos Pelekis","Yannis Theodoridis",2
"Niloy Ganguly","Pradipta De",2
"Ravi Sundaram","Niloy Ganguly",2
"Niloy Ganguly","Sandip Chakraborty",2
"Satadal Sengupta","Niloy Ganguly",2
"Soumajit Pramanik","Niloy Ganguly",2
"Surya Teja Gora","Niloy Ganguly",2
"Nils Strelow","Thorsten Papenbrock",2
"Tim Friedrich","Nils Strelow",2
"Nils Strelow","Tobias Bleifuß",2
"Stefan Kochev","Nina Resçiç",2
"Nina Resçiç","Tome Eftimov",2
"Ning Gao","Rahul Potharaju",2
"Ning Gao","Silviu Cucerzan",2
"Ning Guo","Quanzheng Li",2
"Wei Qiu","Ning Guo",2
"Xiang Li 0001","Ning Guo",2
"Xuandong Zhao","Ning Guo",2
"Wei Huang","Ning Li",2
"Yang Yang 0009","Ning Li",2
"Zhixiang He","Ning Li",2
"Zhongyi Tang","Ning Li",2
"Zongtao Liu","Ning Li",2
"Ning Wu","Wayne Xin Zhao",4
"Ning Wu","Xin Lin",2
"Ning Wu","Yang Jin",2
"Ning Yang 0001","Philip S. Yu",2
"Ninghao Liu","Qiaoyu Tan",2
"Ninghao Liu","Shuiwang Ji",2
"Ninghao Liu","Xia Hu",4
